Gene ID	Locus Tag	Gene Product Name	Genome ID	Genome Name	Batch1	Gene Symbol	
650470101	Clo1313_1259	protein translocase subunit yajC	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470102	Clo1313_1260	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470103	Clo1313_1261	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470104	Clo1313_1262	phosphoribosyltransferase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3	pyrR	
650470105	Clo1313_1263	Helicase conserved C-terminal domain containing protein-like protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470106	Clo1313_1264	aspartate carbamoyltransferase (EC 2.1.3.2)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3	pyrB	
650470107	Clo1313_1265	dihydroorotase (EC 3.5.2.3)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3	pyrC	
650470108	Clo1313_1266	orotidine-5'-phosphate decarboxylase (EC 4.1.1.23)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3	pyrF	
650470109	Clo1313_1267	carbamoyl-phosphate synthase, small subunit	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3	carA	
650470110	Clo1313_1268	carbamoyl-phosphate synthase large subunit	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470111	Clo1313_1269	Dihydroorotate dehydrogenase, electron transfer subunit, iron-sulfur cluster binding domain	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3	pyrK	
650470112	Clo1313_1270	dihydroorotate dehydrogenase family protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3	pyrD	
650470113	Clo1313_1271	Phosphoglycerate mutase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470114	Clo1313_1272	metallophosphoesterase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470115	Clo1313_1273	Rad50 zinc hook domain protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470116	Clo1313_1274	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470117	Clo1313_1275	SSU ribosomal protein S12P methylthiotransferase (EC 2.-.-.-)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3	rimO	
650470118	Clo1313_1276	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470119	Clo1313_1277	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470120	Clo1313_1278	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470121	Clo1313_1279	regulatory protein DeoR	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470122	Clo1313_1280	phosphate:acyl-[acyl carrier protein] acyltransferase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3	plsX	
650470123	Clo1313_1281	3-oxoacyl-[acyl-carrier-protein] synthase III (EC 2.3.1.41)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3	fabH	
650470124	Clo1313_1282	[Acyl-carrier-protein] S-malonyltransferase (EC 2.3.1.39)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470125	Clo1313_1283	3-oxoacyl-[acyl-carrier-protein] reductase (EC 1.1.1.100)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470126	Clo1313_1284	acyl carrier protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3	acpP	
650470127	Clo1313_1285	3-oxoacyl-[acyl-carrier-protein] synthase II (EC 2.3.1.41)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470128	Clo1313_1286	RNAse III (EC 3.1.26.3)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3	rnc	
650470129	Clo1313_1287	Radical SAM domain protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470130	Clo1313_1288	Stage V sporulation protein S	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470131	Clo1313_1289	4-hydroxythreonine-4-phosphate dehydrogenase (EC 1.1.1.262)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3	pdxA	
650470132	Clo1313_1290	condensin subunit Smc	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3	smc	
650470133	Clo1313_1291	signal recognition particle-docking protein FtsY	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3	ftsY	
650470134	Clo1313_1292	protein of unknown function DUF218	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470135	Clo1313_1293	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470136	Clo1313_1294	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470137	Clo1313_1295	diaminopimelate dehydrogenase (EC 1.4.1.16)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3	ddh	
650470138	Clo1313_1296	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470139	Clo1313_1297	fibronectin, type III domain-containing protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470140	Clo1313_1298	transposase IS3/IS911 family protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470141	Clo1313_1299	fibronectin, type III domain-containing protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470142	Clo1313_1300	Dockerin type 1	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470143	Clo1313_1301	glutaminyl-tRNA synthetase (EC 6.1.1.18)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3	glnS	
650470144	Clo1313_1302	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470145	Clo1313_1303	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470146	Clo1313_1304	Protein of unknown function DUF2339, transmembrane	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470147	Clo1313_1305	glycoside hydrolase family 10	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470148	Clo1313_1306	protein of unknown function DUF152	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470149	Clo1313_1307	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470150	Clo1313_1308	extracellular solute-binding protein family 5	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470151	Clo1313_1309	signal peptidase II (EC:3.4.23.36). Aspartic peptidase. MEROPS family A08	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3	lspA	
650470152	Clo1313_1310	ribosomal large subunit pseudouridine synthase D (EC 5.4.99.-)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470153	Clo1313_1311	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470154	Clo1313_1312	Radical SAM domain protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470155	Clo1313_1313	metal dependent phosphohydrolase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470156	Clo1313_1314	protein-export membrane protein SecD	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3	secD	
650470157	Clo1313_1315	protein translocase subunit secF	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3	secF	
650470158	Clo1313_1316	ketopantoate hydroxymethyltransferase (EC 2.1.2.11)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3	panB	
650470159	Clo1313_1317	pantoate/beta-alanine ligase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3	panC	
650470160	Clo1313_1318	L-aspartate 1-decarboxylase (EC 4.1.1.11)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3	panD	
650470161	Clo1313_1319	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470162	Clo1313_1320	metal dependent phosphohydrolase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470163	Clo1313_1321	deoxyguanosinetriphosphate triphosphohydrolase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470164	Clo1313_1322	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470165	Clo1313_1323	DNA primase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3	dnaG	
650470166	Clo1313_1324	RNA polymerase, sigma 38 subunit, RpoS	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3	sigA	
650470167	Clo1313_1325	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470170	Clo1313_1326	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470171	Clo1313_1327	protein of unknown function DUF633	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470172	Clo1313_1328	protein of unknown function DUF34	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470174	Clo1313_1329	response regulator receiver protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470175	Clo1313_1330	RNA polymerase, sigma-24 subunit, RpoE	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470176	Clo1313_1331	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470177	Clo1313_1332	type IV pilus assembly PilZ	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470178	Clo1313_1333	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470179	Clo1313_1334	DNA polymerase I (EC 2.7.7.7)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470180	Clo1313_1335	dephospho-CoA kinase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3	coaE	
650470181	Clo1313_1336	Lytic transglycosylase catalytic	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470182	Clo1313_1337	regulatory protein, MerR	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470183	Clo1313_1338	protein of unknown function DUF6 transmembrane	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470184	Clo1313_1339	diguanylate cyclase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470185	Clo1313_1340	3-deoxy-D-arabinoheptulosonate-7-phosphate synthase (EC 2.5.1.54)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470186	Clo1313_1341	CheW protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470187	Clo1313_1342	GTP-binding protein YchF	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3	ychF	
650470188	Clo1313_1343	glycosyl transferase family protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470189	Clo1313_1344	anthranilate synthase component I	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470190	Clo1313_1345	anthranilate synthase, component II (EC 4.1.3.27)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470191	Clo1313_1346	anthranilate phosphoribosyltransferase (EC 2.4.2.18)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3	trpD	
650470192	Clo1313_1347	indole-3-glycerol phosphate synthase (EC 4.1.1.48)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3	trpC	
650470193	Clo1313_1348	phosphoribosylanthranilate isomerase (EC 5.3.1.24)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3	trpF	
650470194	Clo1313_1349	NADPH-dependent FMN reductase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470195	Clo1313_1350	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470196	Clo1313_1351	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470197	Clo1313_1352	type IV pilus assembly PilZ	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470198	Clo1313_1353	4Fe-4S ferredoxin iron-sulfur binding domain protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470199	Clo1313_1354	pyruvate flavodoxin/ferredoxin oxidoreductase domain protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470200	Clo1313_1355	thiamine pyrophosphate TPP-binding domain-containing protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470201	Clo1313_1356	2-oxoglutarate ferredoxin oxidoreductase, gamma subunit (EC 1.2.7.3)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470202	Clo1313_1357	glutamine synthetase catalytic region	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470203	Clo1313_1358	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470204	Clo1313_1359	transcriptional attenuator, LytR family	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470205	Clo1313_1360	Rubrerythrin	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470206	Clo1313_1361	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470207	Clo1313_1362	band 7 protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470208	Clo1313_1363	protein of unknown function DUF107	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470209	Clo1313_1364	branched-chain amino acid aminotransferase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470210	Clo1313_1365	HAD superfamily (subfamily IIIA) phosphatase, TIGR01668	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470211	Clo1313_1366	shikimate dehydrogenase (EC 1.1.1.25)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3	aroE	
650470212	Clo1313_1367	type II secretion system protein E (GspE)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470213	Clo1313_1368	Prepilin peptidase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470214	Clo1313_1369	Late competence development protein ComFB	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470215	Clo1313_1370	Xylose isomerase domain-containing protein TIM barrel	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470216	Clo1313_1371	3-dehydroquinate dehydratase (EC 4.2.1.10)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3	aroQ	
650470217	Clo1313_1372	peptidase M24	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470218	Clo1313_1373	translation elongation factor P (EF-P)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3	efp	
650470219	Clo1313_1374	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470220	Clo1313_1375	transposase IS200-family protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470221	Clo1313_1376	stage III sporulation protein AA	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470222	Clo1313_1377	stage III sporulation protein AB	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470223	Clo1313_1378	stage III sporulation protein AC	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470224	Clo1313_1379	stage III sporulation protein AD	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470225	Clo1313_1380	stage III sporulation protein AE	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470226	Clo1313_1381	stage III sporulation protein AF	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470227	Clo1313_1382	stage III sporulation protein AG	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470228	Clo1313_1383	stage III sporulation protein AH	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470229	Clo1313_1384	protein of unknown function DUF322	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470230	Clo1313_1385	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470231	Clo1313_1386	Protein of unknown function DUF2273	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470232	Clo1313_1387	NusB antitermination factor	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3	nusB	
650470233	Clo1313_1388	Exodeoxyribonuclease VII large subunit (EC 3.1.11.6)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3	xseA	
650470234	Clo1313_1389	Exodeoxyribonuclease VII small subunit (EC 3.1.11.6)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3	xseB	
650470235	Clo1313_1390	Polyprenyl synthetase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470236	Clo1313_1391	acid phosphatase/vanadium-dependent haloperoxidase related protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470237	Clo1313_1392	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470238	Clo1313_1393	1-deoxy-D-xylulose-5-phosphate synthase (EC 2.2.1.7)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3	dxs	
650470239	Clo1313_1394	hemolysin A	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470240	Clo1313_1395	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470241	Clo1313_1396	non-processive endocellulase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3	celD	
650470242	Clo1313_1397	copper amine oxidase-like domain-containing protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470243	Clo1313_1398	coagulation factor 5/8 type domain protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470244	Clo1313_1399	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470245	Clo1313_1400	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470246	Clo1313_1401	ABC transporter related protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470247	Clo1313_1402	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470248	Clo1313_1404	diguanylate cyclase with TPR repeats	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470249	Clo1313_1405	ATP-NAD/AcoX kinase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3	nadK	
650470250	Clo1313_1406	transcriptional regulator, ArgR family	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3	argR	
650470251	Clo1313_1407	DNA replication and repair protein RecN	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470252	Clo1313_1408	SpoIVB peptidase. Serine peptidase. MEROPS family S55	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470253	Clo1313_1409	sporulation transcriptional activator Spo0A	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470254	Clo1313_1410	response regulator receiver protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470255	Clo1313_1411	CheA signal transduction histidine kinase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470256	Clo1313_1412	CheW protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470257	Clo1313_1413	MCP methyltransferase, CheR-type	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470258	Clo1313_1414	response regulator receiver modulated CheB methylesterase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3	cheB	
650470259	Clo1313_1415	PAS/PAC sensor hybrid histidine kinase (EC 2.7.13.3)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470260	Clo1313_1416	response regulator receiver protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470261	Clo1313_1417	regulatory protein MerR	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470262	Clo1313_1418	pseudouridine synthase, RluA family	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470263	Clo1313_1419	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470264	Clo1313_1420	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470265	Clo1313_1421	transposase mutator type	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470266	Clo1313_1422	integral membrane sensor signal transduction histidine kinase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470267	Clo1313_1423	two component transcriptional regulator, winged helix family	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470268	Clo1313_1424	lipolytic protein G-D-S-L family	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470269	Clo1313_1425	glycoside hydrolase family 5	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470270	Clo1313_1426	alpha amylase catalytic region	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470271	Clo1313_1427	aluminum resistance family protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470272	Clo1313_1428	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470273	Clo1313_1429	alanine racemase domain protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470274	Clo1313_1430	protein of unknown function DUF552	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3	sepF	
650470275	Clo1313_1431	protein of unknown function YGGT	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470276	Clo1313_1432	RNA-binding S4 domain protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470277	Clo1313_1433	DivIVA domain	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470278	Clo1313_1434	Isoleucyl-tRNA synthetase (EC 6.1.1.5)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3	ileS	
650470279	Clo1313_1435	3-dehydroquinate synthase (EC 4.2.3.4)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3	aroB	
650470280	Clo1313_1436	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470281	Clo1313_1437	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470282	Clo1313_1438	tRNA-i(6)A37 thiotransferase enzyme MiaB	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3	miaB	
650470283	Clo1313_1439	protein of unknown function DUF534	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470284	Clo1313_1440	methyl-accepting chemotaxis sensory transducer with TarH sensor	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470285	Clo1313_1441	GCN5-related N-acetyltransferase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470286	Clo1313_1442	HAD-superfamily hydrolase, subfamily IA, variant 3	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470287	Clo1313_1443	copper amine oxidase-like domain-containing protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470288	Clo1313_1444	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470289	Clo1313_1445	DNA mismatch repair protein MutS	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3	mutS	
650470290	Clo1313_1446	DNA mismatch repair protein MutL	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3	mutL	
650470291	Clo1313_1447	tRNA delta(2)-isopentenylpyrophosphate transferase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3	miaA	
650470292	Clo1313_1448	RNA-binding protein Hfq	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3	hfq	
650470293	Clo1313_1449	SOS-response transcriptional repressor, LexA	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3	lexA	
650470294	Clo1313_1450	Peptidoglycan-binding lysin domain	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470295	Clo1313_1451	helix-turn-helix protein YlxM/p13 family protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470296	Clo1313_1452	signal recognition particle subunit FFH/SRP54 (srp54)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3	ffh	
650470297	Clo1313_1453	ribosomal protein S16	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3	rpsP	
650470298	Clo1313_1454	RNA-binding protein (KH domain)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470299	Clo1313_1455	16S rRNA processing protein RimM	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3	rimM	
650470300	Clo1313_1456	tRNA (guanine-N1)-methyltransferase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3	trmD	
650470301	Clo1313_1457	LSU ribosomal protein L19P	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3	rplS	
650470302	Clo1313_1458	signal peptidase I	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470303	Clo1313_1459	ribosome biogenesis GTP-binding protein YlqF	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470304	Clo1313_1460	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470305	Clo1313_1461	RNase HII (EC 3.1.26.4)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3	rnhB	
650470306	Clo1313_1462	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470307	Clo1313_1463	type III secretion exporter	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470308	Clo1313_1464	Uncharacterized protein family UPF0102	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470309	Clo1313_1465	DNA repair protein RadC	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470310	Clo1313_1466	dipeptidase. Metallo peptidase. MEROPS family M19	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470311	Clo1313_1467	aminotransferase class I and II	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470312	Clo1313_1468	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470313	Clo1313_1469	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470314	Clo1313_1470	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470315	Clo1313_1471	transcriptional regulator, XRE family with cupin sensor	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470316	Clo1313_1472	spermidine/putrescine ABC transporter ATPase subunit	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3	potA	
650470317	Clo1313_1473	binding-protein-dependent transport systems inner membrane component	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470318	Clo1313_1474	binding-protein-dependent transport systems inner membrane component	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470319	Clo1313_1475	extracellular solute-binding protein family 1	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470320	Clo1313_1476	Peptidase S7 flavivirus helicase (NS3)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470321	Clo1313_1477	glycoside hydrolase family 9	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470322	Clo1313_1478	copper amine oxidase-like domain-containing protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
650470323	Clo1313_1479	MATE efflux family protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	3		
