Gene ID	Locus Tag	Gene Product Name	Genome ID	Genome Name	Batch1	Gene Symbol	
650469066	Clo1313_0224	pyridoxamine 5'-phosphate oxidase-related FMN-binding protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469067	Clo1313_0225	integral membrane protein MviN	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469068	Clo1313_0226	glycosyl transferase group 1	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469069	Clo1313_0227	O-antigen polymerase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469070	Clo1313_0228	acylneuraminate cytidylyltransferase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469071	Clo1313_0229	UDP-N-acetyl-D-glucosamine 2-epimerase, UDP-hydrolysing	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469072	Clo1313_0230	N-acetylneuraminate synthase (EC 2.5.1.56)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469073	Clo1313_0231	sugar O-acyltransferase, sialic acid O-acetyltransferase NeuD family	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469074	Clo1313_0232	Nucleotidyl transferase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469075	Clo1313_0233	DegT/DnrJ/EryC1/StrS aminotransferase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469076	Clo1313_0234	NAD-dependent epimerase/dehydratase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469077	Clo1313_0235	Capsule polysaccharide biosynthesis protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469078	Clo1313_0236	ATP-dependent carboxylate-amine ligase domain protein ATP-grasp	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469079	Clo1313_0237	sugar transferase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469080	Clo1313_0238	HpcH/HpaI aldolase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469081	Clo1313_0239	polysaccharide biosynthesis protein CapD	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469082	Clo1313_0240	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469083	Clo1313_0241	lipopolysaccharide biosynthesis protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469084	Clo1313_0242	capsular exopolysaccharide family	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469085	Clo1313_0243	Protein-tyrosine-phosphatase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469086	Clo1313_0244	stage V sporulation protein T	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469087	Clo1313_0245	MazG family protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469088	Clo1313_0246	histone family protein DNA-binding protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469089	Clo1313_0247	RNA-binding S4 domain protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469090	Clo1313_0248	sporulation protein YabP	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469091	Clo1313_0249	spore cortex biosynthesis protein YabQ	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469092	Clo1313_0250	Septum formation initiator	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469093	Clo1313_0251	RNA binding S1 domain protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469096	Clo1313_0252	methyl-accepting chemotaxis sensory transducer	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469097	Clo1313_0253	2-octaprenylphenol hydroxylase (EC 1.14.13.-)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469098	Clo1313_0254	Zn-finger containing protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469099	Clo1313_0255	ATPase, P-type (transporting), HAD superfamily, subfamily IC	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469100	Clo1313_0256	transcriptional regulator, TetR family	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469101	Clo1313_0258	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469102	Clo1313_0259	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469103	Clo1313_0260	hydrolase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469104	Clo1313_0261	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469105	Clo1313_0262	Ribosomal protein L7/L12	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469106	Clo1313_0264	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469107	Clo1313_0265	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469108	Clo1313_0266	GumN family protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469109	Clo1313_0268	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469110	Clo1313_0269	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469111	Clo1313_0270	peptidase S41	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469115	Clo1313_0271	stage II sporulation protein E, protein serine/threonine phosphatase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469116	Clo1313_0272	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469117	Clo1313_0273	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469119	Clo1313_0274	type IV pilus assembly PilZ	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469120	Clo1313_0275	tRNA-U20-dihydrouridine synthase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469121	Clo1313_0276	type IV pilus assembly protein PilM	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469122	Clo1313_0277	thioesterase superfamily protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469123	Clo1313_0278	stage V sporulation protein B	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469124	Clo1313_0279	conserved hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469125	Clo1313_0280	transcriptional regulator, GntR family	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469126	Clo1313_0281	UbiA prenyltransferase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469127	Clo1313_0282	galactoside O-acetyltransferase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469128	Clo1313_0283	glycosyl transferase group 1	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469129	Clo1313_0284	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469130	Clo1313_0285	O-antigen polymerase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469131	Clo1313_0286	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469132	Clo1313_0287	carbohydrate kinase, YjeF related protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469133	Clo1313_0288	alanine racemase (EC 5.1.1.1)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469134	Clo1313_0289	putative transcriptional regulator, CopG family	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469135	Clo1313_0290	transcriptional modulator of MazE/toxin, MazF	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469136	Clo1313_0291	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469137	Clo1313_0292	N-acetylmannosaminyltransferase (EC 2.4.1.187)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469138	Clo1313_0293	polysaccharide pyruvyl transferase CsaB	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469139	Clo1313_0294	Protein of unknown function DUF2179	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469140	Clo1313_0295	transketolase subunit A (EC 2.2.1.1)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469141	Clo1313_0296	transketolase subunit B (EC 2.2.1.1)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469142	Clo1313_0297	ABC transporter related protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469143	Clo1313_0298	ABC-2 type transporter	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469144	Clo1313_0299	ABC-type uncharacterized transport system	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469145	Clo1313_0300	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469146	Clo1313_0301	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469147	Clo1313_0302	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469148	Clo1313_0303	Colicin V production protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469149	Clo1313_0304	dihydroxy-acid dehydratase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2	ilvD	
650469150	Clo1313_0305	acetolactate synthase, large subunit (EC 2.2.1.6)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469151	Clo1313_0306	LSU ribosomal protein L33P	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2	rpmG	
650469152	Clo1313_0307	preprotein translocase, SecE subunit	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2	secE	
650469153	Clo1313_0308	transcription antitermination protein nusG	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2	nusG	
650469154	Clo1313_0309	LSU ribosomal protein L11P	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2	rplK	
650469155	Clo1313_0310	LSU ribosomal protein L1P	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2	rplA	
650469156	Clo1313_0311	LSU ribosomal protein L10P	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2	rplJ	
650469157	Clo1313_0312	LSU ribosomal protein L12P	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2	rplL	
650469158	Clo1313_0313	DNA-directed RNA polymerase subunit beta (EC 2.7.7.6)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2	rpoB	
650469159	Clo1313_0314	DNA-directed RNA polymerase subunit beta' (EC 2.7.7.6)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2	rpoC	
650469160	Clo1313_0315	LSU ribosomal protein L7AE	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469161	Clo1313_0316	SSU ribosomal protein S12P	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2	rpsL	
650469162	Clo1313_0317	SSU ribosomal protein S7P	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2	rpsG	
650469163	Clo1313_0318	translation elongation factor G	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2	fusA	
650469164	Clo1313_0319	translation elongation factor Tu	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2	tuf	
650469165	Clo1313_0320	RNA polymerase, sigma-24 subunit, ECF subfamily	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469166	Clo1313_0321	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469167	Clo1313_0322	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469168	Clo1313_0323	VanW family protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469169	Clo1313_0324	Phosphotransferase system, phosphocarrier protein HPr	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469170	Clo1313_0325	phosphoenolpyruvate--protein phosphotransferase (EC 2.7.3.9)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469171	Clo1313_0326	Excinuclease ABC subunit C	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2	uvrC	
650469172	Clo1313_0327	metallophosphoesterase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469173	Clo1313_0328	trigger factor	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2	tig	
650469174	Clo1313_0329	ATP-dependent Clp protease, proteolytic subunit ClpP	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2	clpP	
650469175	Clo1313_0330	ATP-dependent Clp protease, ATP-binding subunit ClpX	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2	clpX	
650469176	Clo1313_0331	Sigma 54 interacting domain protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469177	Clo1313_0332	O-sialoglycoprotein endopeptidase (EC 3.4.24.57)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2	tsaD	
650469178	Clo1313_0333	Lytic transglycosylase catalytic	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469179	Clo1313_0334	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469180	Clo1313_0335	protein of unknown function DUF402	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469181	Clo1313_0336	PHP domain protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469182	Clo1313_0337	SsrA-binding protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2	smpB	
650469183	Clo1313_0338	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469184	Clo1313_0339	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469185	Clo1313_0340	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469186	Clo1313_0341	competence protein ComEC	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469187	Clo1313_0342	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469188	Clo1313_0343	beta-lactamase domain-containing protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469189	Clo1313_0344	ADP-ribosylation/Crystallin J1	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469190	Clo1313_0346	potassium/proton antiporter, CPA1 family (TC 2.A.36)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469191	Clo1313_0347	DNA polymerase beta domain protein region	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469192	Clo1313_0348	transcriptional regulator, AraC family	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469193	Clo1313_0349	endoglucanase Cel9V	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469194	Clo1313_0350	glycoside hydrolase family 9	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469195	Clo1313_0351	transcriptional regulator-like protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469196	Clo1313_0352	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469197	Clo1313_0353	TROVE domain-containing protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469198	Clo1313_0354	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469199	Clo1313_0355	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469200	Clo1313_0356	Methyltransferase type 12	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469201	Clo1313_0357	polynucleotide 3'-phosphatase/polynucleotide 5'-hydroxyl-kinase/polynucleotide 2',3'-cyclic phosphate phosphodiesterase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469202	Clo1313_0358	iron-sulfur cluster repair di-iron protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469203	Clo1313_0359	flavodoxin/nitric oxide synthase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469204	Clo1313_0360	transcriptional regulator, Crp/Fnr family	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469205	Clo1313_0361	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469206	Clo1313_0362	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469207	Clo1313_0363	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469208	Clo1313_0364	nicotinamide mononucleotide transporter PnuC	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469209	Clo1313_0365	cytidyltransferase-related domain protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469210	Clo1313_0366	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469211	Clo1313_0367	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469212	Clo1313_0368	Domain of unknown function DUF1801	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469213	Clo1313_0369	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469214	Clo1313_0370	N-acetylmuramoyl-L-alanine amidase family 2	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469215	Clo1313_0371	Protein of unknown function DUF2292	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469216	Clo1313_0372	cobalamin B12-binding domain protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469217	Clo1313_0373	methyltransferase MtaA/CmuA family	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469218	Clo1313_0374	methyltransferase MtaA/CmuA family	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469219	Clo1313_0375	ferredoxin	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469220	Clo1313_0376	protein of unknown function DUF1847	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469221	Clo1313_0377	extracellular solute-binding protein family 3	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469222	Clo1313_0378	ABC transporter related protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469223	Clo1313_0379	binding-protein-dependent transport systems inner membrane component	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469224	Clo1313_0380	Phenylacetate--CoA ligase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469225	Clo1313_0381	aminotransferase class I and II	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469226	Clo1313_0382	pyruvate ferredoxin oxidoreductase, gamma subunit (EC 1.2.7.1)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469227	Clo1313_0383	pyruvate ferredoxin/flavodoxin oxidoreductase, delta subunit	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469228	Clo1313_0384	pyruvate flavodoxin/ferredoxin oxidoreductase domain protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469229	Clo1313_0385	pyruvate ferredoxin oxidoreductase, beta subunit (EC 1.2.7.1)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469230	Clo1313_0386	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469231	Clo1313_0387	endoribonuclease L-PSP	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469232	Clo1313_0388	Cys/Met metabolism pyridoxal-phosphate-dependent protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469233	Clo1313_0389	aminotransferase class I and II	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469234	Clo1313_0390	carbon-monoxide dehydrogenase, catalytic subunit	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469235	Clo1313_0391	extracellular solute-binding protein family 3	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469236	Clo1313_0392	binding-protein-dependent transport systems inner membrane component	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469237	Clo1313_0393	ABC transporter related protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469238	Clo1313_0394	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469239	Clo1313_0395	glycoside hydrolase family 5	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2	celC	
650469240	Clo1313_0396	transcriptional regulator, LacI family	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469241	Clo1313_0397	Glucan endo-1,3-beta-D-glucosidase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469242	Clo1313_0398	Na/Pi-cotransporter II-related protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469243	Clo1313_0399	Dockerin type 1	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469244	Clo1313_0400	glycoside hydrolase family 9	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469245	Clo1313_0401	two component transcriptional regulator, winged helix family	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469246	Clo1313_0402	integral membrane sensor signal transduction histidine kinase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469247	Clo1313_0403	lysyl-tRNA synthetase, class I (EC 6.1.1.6)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2	lysS	
650469248	Clo1313_0405	CheW protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469249	Clo1313_0406	CheA signal transduction histidine kinase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469250	Clo1313_0407	methyl-accepting chemotaxis sensory transducer	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469251	Clo1313_0408	MCP methyltransferase, CheR-type	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469252	Clo1313_0409	response regulator receiver modulated CheB methylesterase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2	cheB	
650469253	Clo1313_0410	oxidoreductase domain protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469254	Clo1313_0411	protein of unknown function DUF21	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469255	Clo1313_0412	TipAS antibiotic-recognition domain-containing protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469256	Clo1313_0413	glycoside hydrolase family 5	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2	celG	
650469257	Clo1313_0414	Protein of unknown function DUF3592	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469258	Clo1313_0415	Phosphoenolpyruvate carboxykinase (GTP)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2	pckG	
650469259	Clo1313_0416	SSU ribosomal protein S30P/sigma 54 modulation protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469260	Clo1313_0417	ATP-dependent DNA helicase PcrA	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469261	Clo1313_0418	S-layer domain-containing protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469262	Clo1313_0419	peptidase C39 bacteriocin processing	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469263	Clo1313_0420	Dockerin type 1	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469264	Clo1313_0421	ATP phosphoribosyltransferase regulatory subunit (EC 2.4.2.17)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2	hisZ	
650469265	Clo1313_0422	ATP phosphoribosyltransferase catalytic subunit (EC 2.4.2.17)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2	hisG	
650469266	Clo1313_0423	histidinol dehydrogenase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2	hisD	
650469267	Clo1313_0424	histidinol phosphate aminotransferase apoenzyme (EC 2.6.1.9)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2	hisC	
650469268	Clo1313_0425	imidazoleglycerol-phosphate dehydratase (EC 4.2.1.19)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2	hisB	
650469269	Clo1313_0426	phosphoribosylaminoimidazole-succinocarboxamide synthase (EC 6.3.2.6)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2	purC	
650469270	Clo1313_0427	imidazole glycerol phosphate synthase subunit hisH (EC 2.4.2.-)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2	hisH	
650469271	Clo1313_0428	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase (EC 5.3.1.16)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2	hisA	
650469272	Clo1313_0429	imidazoleglycerol phosphate synthase, cyclase subunit	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2	hisF	
650469273	Clo1313_0430	phosphoribosyl-AMP cyclohydrolase (EC 3.5.4.19)/phosphoribosyl-ATP pyrophosphatase (EC 3.6.1.31)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2	hisI	
650469274	Clo1313_0431	putative transcriptional regulator	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469275	Clo1313_0432	Chaperonin Cpn10	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2	groS	
650469276	Clo1313_0433	chaperonin GroEL	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2	groL	
650469277	Clo1313_0434	type IV pilus assembly PilZ	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469278	Clo1313_0435	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469279	Clo1313_0436	glycoside hydrolase family 18	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469280	Clo1313_0437	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469281	Clo1313_0438	transcription elongation factor GreA	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2	greA	
650469282	Clo1313_0439	anti-sigma-factor antagonist	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469283	Clo1313_0440	putative anti-sigma regulatory factor, serine/threonine protein kinase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469284	Clo1313_0441	RNA polymerase, sigma 28 subunit, Sig B/F/G subfamily	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469285	Clo1313_0442	ATP-binding region ATPase domain protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469290	Clo1313_0443	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2		
650469291	Clo1313_0444	SSU ribosomal protein S10P	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2	rpsJ	
650469292	Clo1313_0445	LSU ribosomal protein L3P	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2	rplC	
650469293	Clo1313_0446	LSU ribosomal protein L4P	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2	rplD	
650469294	Clo1313_0447	LSU ribosomal protein L23P	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2	rplW	
650469295	Clo1313_0448	LSU ribosomal protein L2P	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2	rplB	
650469296	Clo1313_0449	ribosomal protein S19	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	2	rpsS	
