Gene ID	Locus Tag	Gene Product Name	Genome ID	Genome Name	Batch1	Gene Symbol	
650471125	Clo1313_2302	helix-turn-helix domain protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471126	Clo1313_2303	glutamine synthetase catalytic region	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4	glnA3	
650471127	Clo1313_2304	aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B (EC 6.3.5.-)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4	gatB	
650471128	Clo1313_2305	aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit A (EC 6.3.5.-)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4	gatA	
650471129	Clo1313_2306	aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C (EC 6.3.5.-)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471130	Clo1313_2307	aspartyl-tRNA synthetase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4	aspS2	
650471131	Clo1313_2309	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471132	Clo1313_2310	4Fe-4S ferredoxin iron-sulfur binding domain protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471133	Clo1313_2311	Protein of unknown function DUF2871	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471134	Clo1313_2312	Enoyl-CoA hydratase/isomerase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471135	Clo1313_2314	Methyltransferase type 12	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471136	Clo1313_2317	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471137	Clo1313_2318	flavin reductase domain protein FMN-binding protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471138	Clo1313_2319	methylated-DNA/protein-cysteine methyltransferase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471139	Clo1313_2321	NLPA lipoprotein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471140	Clo1313_2322	binding-protein-dependent transport systems inner membrane component	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471141	Clo1313_2323	ABC transporter related protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471142	Clo1313_2324	transcriptional regulator, BadM/Rrf2 family	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471143	Clo1313_2325	cystathionine gamma-lyase (EC 4.4.1.1)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471144	Clo1313_2326	cystathionine beta-synthase (acetylserine-dependent) (EC 4.2.1.-)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471145	Clo1313_2327	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471146	Clo1313_2328	protein of unknown function DUF214	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471147	Clo1313_2329	ABC transporter related protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471148	Clo1313_2330	GCN5-related N-acetyltransferase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471149	Clo1313_2331	oxidoreductase/nitrogenase component 1	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471150	Clo1313_2332	oxidoreductase/nitrogenase component 1	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471151	Clo1313_2333	Dinitrogenase iron-molybdenum cofactor biosynthesis protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471152	Clo1313_2334	Radical SAM domain protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471153	Clo1313_2335	Cysteine synthase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471154	Clo1313_2336	extracellular solute-binding protein family 3	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471155	Clo1313_2337	binding-protein-dependent transport systems inner membrane component	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471156	Clo1313_2338	ABC transporter related protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471157	Clo1313_2339	nitrogenase iron protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4	nifH	
650471158	Clo1313_2340	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471159	Clo1313_2341	purine nucleoside phosphorylase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4	deoD	
650471160	Clo1313_2342	basic membrane lipoprotein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471161	Clo1313_2343	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471162	Clo1313_2344	(Formate-C-acetyltransferase)-activating enzyme	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471163	Clo1313_2345	ABC transporter related protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471164	Clo1313_2346	inner-membrane translocator	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471165	Clo1313_2347	inner-membrane translocator	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471166	Clo1313_2348	cytidine deaminase (EC 3.5.4.5)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471167	Clo1313_2349	deoxyribose-phosphate aldolase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4	deoC	
650471168	Clo1313_2350	two component transcriptional regulator, AraC family	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471169	Clo1313_2351	signal transduction histidine kinase, LytS	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471170	Clo1313_2352	binding-protein-dependent transport systems inner membrane component	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471171	Clo1313_2353	ABC transporter related protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471172	Clo1313_2354	extracellular solute-binding protein family 1	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471173	Clo1313_2355	transcriptional repressor, CopY family	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471174	Clo1313_2356	peptidase M56 BlaR1	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471175	Clo1313_2357	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471176	Clo1313_2358	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471177	Clo1313_2359	glycerate kinase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471178	Clo1313_2361	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471179	Clo1313_2365	PglZ domain protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471180	Clo1313_2366	SNF2-related protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471181	Clo1313_2367	DNA methylase N-4/N-6 domain protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471182	Clo1313_2369	Integrase catalytic region	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471183	Clo1313_2370	Protein of unknown function DUF2971	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471184	Clo1313_2371	HhH-GPD family protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471185	Clo1313_2372	antitoxin Phd	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471186	Clo1313_2373	HNH endonuclease	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471187	Clo1313_2374	NUDIX hydrolase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471188	Clo1313_2375	Integrase catalytic region	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471189	Clo1313_2376	Resolvase domain protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471190	Clo1313_2377	Recombinase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471191	Clo1313_2378	Resolvase domain protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471192	Clo1313_2379	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471193	Clo1313_2380	N-acetylmuramoyl-L-alanine amidase family 2	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471194	Clo1313_2381	toxin secretion/phage lysis holin	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471195	Clo1313_2382	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471196	Clo1313_2383	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471197	Clo1313_2384	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471198	Clo1313_2385	phage minor structural protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471199	Clo1313_2386	phage tail component	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471200	Clo1313_2387	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471201	Clo1313_2388	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471202	Clo1313_2389	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471203	Clo1313_2390	phage major tail protein, phi13 family	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471204	Clo1313_2391	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471205	Clo1313_2392	phage protein, HK97 gp10 family	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471206	Clo1313_2393	head-tail joining family protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471207	Clo1313_2394	Bacteriophage QLRG family, putative DNA packaging	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471208	Clo1313_2395	phage major capsid protein, HK97 family	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471209	Clo1313_2396	peptidase S14 ClpP	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4	clpP2	
650471210	Clo1313_2397	phage portal protein, HK97 family	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471211	Clo1313_2398	Terminase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471212	Clo1313_2399	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471213	Clo1313_2400	AIG2 family protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471214	Clo1313_2401	Putative amidoligase enzyme	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471215	Clo1313_2402	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471216	Clo1313_2403	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471217	Clo1313_2404	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471218	Clo1313_2405	DNA methylase N-4/N-6 domain protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471219	Clo1313_2406	DNA methylase N-4/N-6 domain protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471220	Clo1313_2407	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471221	Clo1313_2408	HNH endonuclease	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471222	Clo1313_2409	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471223	Clo1313_2410	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471224	Clo1313_2411	VRR-NUC domain-containing protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471225	Clo1313_2412	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471226	Clo1313_2414	ABC transporter related protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471227	Clo1313_2415	protein of unknown function DUF214	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471228	Clo1313_2416	integral membrane sensor signal transduction histidine kinase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471229	Clo1313_2417	two component transcriptional regulator, winged helix family	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471230	Clo1313_2418	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471231	Clo1313_2421	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471232	Clo1313_2422	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471233	Clo1313_2423	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471234	Clo1313_2424	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471235	Clo1313_2425	23S rRNA m(5)U-1939 methyltransferase (EC 2.1.1.190)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471236	Clo1313_2426	ABC transporter related protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471237	Clo1313_2427	transport system permease protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471238	Clo1313_2428	periplasmic binding protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471239	Clo1313_2429	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471240	Clo1313_2430	Peptidase M23	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471241	Clo1313_2431	protein of unknown function DUF583	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471242	Clo1313_2432	sporulation protein YunB	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471243	Clo1313_2433	penicillin-binding protein, 1A family	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471244	Clo1313_2434	protein of unknown function DUF214	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471245	Clo1313_2435	efflux transporter, RND family, MFP subunit	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471246	Clo1313_2436	ABC transporter related protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4	macB	
650471247	Clo1313_2437	outer membrane efflux protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471248	Clo1313_2438	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471249	Clo1313_2439	glutamate 5-kinase (EC 2.7.2.11)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4	proB	
650471250	Clo1313_2440	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471251	Clo1313_2441	NifU-like domain-containing protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471252	Clo1313_2442	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471253	Clo1313_2443	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471254	Clo1313_2444	Rubrerythrin	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471256	Clo1313_2445	protein of unknown function DUF218	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471257	Clo1313_2446	peptidase S16, lon-like protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471258	Clo1313_2447	[SSU ribosomal protein S18P]-alanine acetyltransferase (EC 2.3.1.128)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471259	Clo1313_2448	peptidase M22 glycoprotease	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471260	Clo1313_2449	Uncharacterized protein family UPF0079, ATPase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471261	Clo1313_2450	amidohydrolase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471262	Clo1313_2451	copper amine oxidase-like domain-containing protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471263	Clo1313_2452	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471264	Clo1313_2453	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471265	Clo1313_2454	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471266	Clo1313_2455	SSU ribosomal protein S9P	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4	rpsI	
650471267	Clo1313_2456	LSU ribosomal protein L13P	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4	rplM	
650471268	Clo1313_2457	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471269	Clo1313_2458	DNA integrity scanning, DisA, linker region	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4	disA	
650471270	Clo1313_2459	DNA repair protein RadA	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471271	Clo1313_2460	glycoside hydrolase 15-related protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471272	Clo1313_2461	glycosyl transferase family 2	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471273	Clo1313_2462	ATPase AAA-2 domain protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471274	Clo1313_2463	ATP:guanido phosphotransferase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4	mcsB	
650471275	Clo1313_2464	UvrB/UvrC protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471276	Clo1313_2465	transcriptional repressor, CtsR	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471277	Clo1313_2467	translation elongation factor G	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471278	Clo1313_2468	3-deoxy-D-arabinoheptulosonate-7-phosphate synthase (EC 2.5.1.54)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471279	Clo1313_2469	Prephenate dehydrogenase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471280	Clo1313_2470	3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4	aroA	
650471281	Clo1313_2471	CoA-binding domain protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4	rex	
650471282	Clo1313_2472	ABC transporter related protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471283	Clo1313_2473	Peptidoglycan-binding lysin domain	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471284	Clo1313_2474	ABC transporter related protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471285	Clo1313_2475	cobalt ABC transporter, inner membrane subunit CbiQ	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471286	Clo1313_2476	cobalamin (vitamin B12) biosynthesis CbiM protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471287	Clo1313_2477	cell wall hydrolase/autolysin	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471288	Clo1313_2478	response regulator receiver modulated diguanylate cyclase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471289	Clo1313_2479	Ig domain protein group 2 domain protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471290	Clo1313_2481	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471291	Clo1313_2482	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471292	Clo1313_2483	RNA polymerase, sigma-24 subunit, ECF subfamily	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471293	Clo1313_2484	peptidase M56 BlaR1	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471294	Clo1313_2485	transcriptional repressor, CopY family	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471295	Clo1313_2486	Urease accessory protein UreD	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4	ureD	
650471296	Clo1313_2487	urease accessory protein UreG	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4	ureG	
650471297	Clo1313_2488	Urease accessory protein UreF	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4	ureF	
650471298	Clo1313_2490	urease, alpha subunit	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4	ureC	
650471299	Clo1313_2491	urease, beta subunit	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4	ureB	
650471300	Clo1313_2492	urease, gamma subunit	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4	ureA	
650471301	Clo1313_2493	urea ABC transporter, ATP-binding protein UrtE	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471302	Clo1313_2494	urea ABC transporter, ATP-binding protein UrtD	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471303	Clo1313_2495	urea ABC transporter membrane protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471304	Clo1313_2496	urea ABC transporter, permease protein UrtB	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471305	Clo1313_2497	urea-binding protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471306	Clo1313_2498	two component transcriptional regulator, AraC family	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471307	Clo1313_2499	multi-sensor hybrid histidine kinase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471308	Clo1313_2500	response regulator receiver sensor signal transduction histidine kinase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471309	Clo1313_2502	copper amine oxidase-like domain-containing protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471310	Clo1313_2503	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471311	Clo1313_2504	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471312	Clo1313_2506	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471313	Clo1313_2507	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471314	Clo1313_2508	transposase mutator type	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471315	Clo1313_2509	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471316	Clo1313_2510	copper amine oxidase-like domain-containing protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471317	Clo1313_2511	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471318	Clo1313_2515	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471319	Clo1313_2516	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471320	Clo1313_2518	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471321	Clo1313_2519	copper amine oxidase-like domain-containing protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471322	Clo1313_2520	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471323	Clo1313_2521	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471324	Clo1313_2522	transposase IS4 family protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471325	Clo1313_2523	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471326	Clo1313_2524	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471327	Clo1313_2525	copper amine oxidase-like domain-containing protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471328	Clo1313_2526	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471329	Clo1313_2528	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471330	Clo1313_2529	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471331	Clo1313_2530	glycoside hydrolase family 10	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471332	Clo1313_2531	iron-only hydrogenase maturation protein HydE	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471333	Clo1313_2532	cysteine synthase A	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471334	Clo1313_2533	PP-loop domain protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471335	Clo1313_2534	O-acetylhomoserine sulfhydrylase (EC 2.5.1.49)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471336	Clo1313_2535	transcriptional regulator, BadM/Rrf2 family	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471337	Clo1313_2536	transcriptional regulator, BadM/Rrf2 family	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471338	Clo1313_2537	homoserine O-succinyltransferase (EC 2.3.1.46)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4	metA	
650471339	Clo1313_2538	integral membrane sensor signal transduction histidine kinase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471340	Clo1313_2539	two component transcriptional regulator, winged helix family	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471341	Clo1313_2540	copper-translocating P-type ATPase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471342	Clo1313_2541	Heavy metal transport/detoxification protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471343	Clo1313_2542	hypothetical protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471344	Clo1313_2543	protein of unknown function DUF1113	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471350	Clo1313_2544	Hsp33 protein	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4	hslO	
650471351	Clo1313_2545	cold-shock DNA-binding protein family	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471352	Clo1313_2546	methylated-DNA/protein-cysteine methyltransferase	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471353	Clo1313_2547	Methyltransferase type 11	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471354	Clo1313_2548	small acid-soluble spore protein beta	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471355	Clo1313_2549	carboxyl-terminal protease	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471356	Clo1313_2550	Peptidase M23	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471357	Clo1313_2551	protein of unknown function DUF214	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471358	Clo1313_2552	cell division ATP-binding protein FtsE	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471359	Clo1313_2553	transcriptional regulator, CdaR family	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
650471360	Clo1313_2554	carbohydrate ABC transporter ATP-binding protein, CUT1 family (TC 3.A.1.1.-)	650377924	Ruminiclostridium thermocellum LQ8, DSM 1313	4		
